Date,Price,sma,diff,threshold,signal,change,pnl
06/24/2022,21226.90,29727.91,-0.29,0.06,0,0.005980844,0
06/25/2022,21489.90,29450.858,-0.27,0.06,0,0.012389939,0
06/26/2022,21043.50,29147.533,-0.28,0.06,0,-0.020772549,0
06/27/2022,20730.20,28830.57,-0.28,0.06,0,-0.014888208,0
06/28/2022,20278.00,28525.52,-0.29,0.06,0,-0.021813586,0
06/29/2022,20111.30,28233.208,-0.29,0.06,0,-0.008220732,0
06/30/2022,19926.60,27924.302,-0.29,0.06,0,-0.009183892,0
1/7/2022,19262.90,27603.45,-0.30,0.06,0,-0.033307238,0
2/7/2022,19243.20,27295.537,-0.30,0.06,0,-0.001022691,0
3/7/2022,19309.90,26955.902,-0.28,0.06,0,0.003466159,0
4/7/2022,20215.80,26683.765,-0.24,0.06,0,0.046913759,0
5/7/2022,20200.60,26420.292,-0.24,0.06,0,-0.000751887,0
6/7/2022,20561.10,26171.843,-0.21,0.06,0,0.017846005,0
7/7/2022,21637.80,25964.807,-0.17,0.06,0,0.052365875,0
8/7/2022,21611.20,25823.41,-0.16,0.06,0,-0.00122933,0
9/7/2022,21587.50,25666.41,-0.16,0.06,0,-0.001096654,0
10/7/2022,20847.40,25529.397,-0.18,0.06,0,-0.034283729,0
11/7/2022,19963.20,25379.183,-0.21,0.06,0,-0.042412963,0
12/7/2022,19330.90,25213.292,-0.23,0.06,0,-0.031673279,0
07/13/2022,20250.00,25049.452,-0.19,0.06,0,0.047545639,0
07/14/2022,20586.00,24870.74,-0.17,0.06,0,0.016592593,0
07/15/2022,20825.10,24720.342,-0.16,0.06,0,0.01161469,0
07/16/2022,21209.90,24566.548,-0.14,0.06,0,0.018477702,0
07/17/2022,20785.60,24434.913,-0.15,0.06,0,-0.020004809,0
07/18/2022,22525.80,24305.245,-0.07,0.06,0,0.083721423,0
07/19/2022,23410.20,24209.105,-0.03,0.06,0,0.039261647,0
07/20/2022,23215.20,24105.448,-0.04,0.06,0,-0.008329702,0
07/21/2022,23153.00,23986.555,-0.03,0.06,0,-0.002679279,0
07/22/2022,22675.20,23879.587,-0.05,0.06,0,-0.020636635,0
07/23/2022,22460.40,23759.782,-0.05,0.06,0,-0.009472904,0
07/24/2022,22582.10,23643.807,-0.04,0.06,0,0.005418425,0
07/25/2022,21301.90,23512.113,-0.09,0.06,0,-0.056690919,0
07/26/2022,21248.70,23389.572,-0.09,0.06,0,-0.00249743,0
07/27/2022,22958.30,23288.425,-0.01,0.06,0,0.080456687,0
07/28/2022,23850.00,23194.838,0.03,0.06,0,0.038839984,0
07/29/2022,23774.30,23062.355,0.03,0.06,0,-0.003174004,0
07/30/2022,23634.20,22926.368,0.03,0.06,0,-0.005892918,0
07/31/2022,23303.40,22818.117,0.02,0.06,0,-0.013996666,0
1/8/2022,23271.20,22698.378,0.03,0.06,0,-0.001381773,0
2/8/2022,22988.60,22586.507,0.02,0.06,0,-0.012143766,0
3/8/2022,22820.80,22469.115,0.02,0.06,0,-0.00729927,0
4/8/2022,22612.10,22347.433,0.01,0.06,0,-0.009145166,0
5/8/2022,23308.20,22213.11,0.05,0.06,0,0.030784403,0
6/8/2022,22944.20,22076.7,0.04,0.06,0,-0.015616822,0
7/8/2022,23175.30,21959.595,0.06,0.06,0,0.010072262,0
8/8/2022,23816.30,21854.903,0.09,0.06,1,0.027658757,0
9/8/2022,23146.70,21755.96,0.06,0.06,1,-0.028115198,-0.02812
10/8/2022,23962.90,21681.952,0.11,0.06,1,0.035262046,0.035262
11/8/2022,23935.30,21637.435,0.11,0.06,1,-0.00115178,-0.00115
12/8/2022,24398.70,21669.947,0.13,0.06,1,0.019360526,0.019361
08/13/2022,24442.50,21708.033,0.13,0.06,1,0.001795178,0.001795
08/14/2022,24302.80,21736.782,0.12,0.06,1,-0.005715455,-0.00572
08/15/2022,24101.70,21798.7,0.11,0.06,1,-0.008274767,-0.00827
08/16/2022,23856.80,21855.57,0.09,0.06,1,-0.010161109,-0.01016
08/17/2022,23338.00,21928.095,0.06,0.06,1,-0.02174642,-0.02175
08/18/2022,23203.60,21971.868,0.06,0.06,0,-0.005758848,-0.00576
08/19/2022,20831.30,21976.185,-0.05,0.06,0,-0.102238446,0
08/20/2022,21138.90,21983.16,-0.04,0.06,0,0.014766241,0
08/21/2022,21517.20,22009.017,-0.02,0.06,0,0.017895917,0
08/22/2022,21416.30,22014.277,-0.03,0.06,0,-0.004689272,0
08/23/2022,21517.20,22019.115,-0.02,0.06,0,0.004711365,0
08/24/2022,21365.20,22017.037,-0.03,0.06,0,-0.007064116,0
08/25/2022,21565.40,22025.735,-0.02,0.06,0,0.009370378,0
08/26/2022,20249.90,22017.73,-0.08,0.06,0,-0.061000492,0
08/27/2022,20033.90,22013.662,-0.09,0.06,0,-0.010666719,0
08/28/2022,19550.20,22004.31,-0.11,0.06,0,-0.024144076,0
08/29/2022,20295.80,22010.463,-0.08,0.06,0,0.038137717,0
08/30/2022,19792.60,22019.292,-0.10,0.06,0,-0.024793307,0
08/31/2022,20043.90,22032.637,-0.09,0.06,0,0.012696664,0
1/9/2022,20126.10,22046.24,-0.09,0.06,0,0.004100998,0
2/9/2022,19952.70,22041.855,-0.09,0.06,0,-0.008615678,0
3/9/2022,19831.40,22035.702,-0.10,0.06,0,-0.006079378,0
4/9/2022,19999.90,22026.348,-0.09,0.06,0,0.008496627,0
5/9/2022,19793.10,21995.603,-0.10,0.06,0,-0.010340052,0
6/9/2022,18786.40,21948.523,-0.14,0.06,0,-0.050861159,0
7/9/2022,19281.50,21910.09,-0.12,0.06,0,0.026354171,0
8/9/2022,19317.40,21884.59,-0.12,0.06,0,0.001861888,0
9/9/2022,21365.20,21907.957,-0.02,0.06,0,0.106008055,0
10/9/2022,21650.40,21946.615,-0.01,0.06,0,0.01334881,0
11/9/2022,21834.90,21973.03,-0.01,0.06,0,0.008521783,0
12/9/2022,22395.30,22003.185,0.02,0.06,0,0.025665334,0
09/13/2022,20175.50,21992.358,-0.08,0.06,0,-0.099119012,0
09/14/2022,20222.50,21975.902,-0.08,0.06,0,0.002329558,0
09/15/2022,19701.70,21957.837,-0.10,0.06,0,-0.025753492,0
09/16/2022,19802.40,21912.447,-0.10,0.06,0,0.005111234,0
09/17/2022,20113.50,21857.502,-0.08,0.06,0,0.015710217,0
09/18/2022,19418.80,21794.228,-0.11,0.06,0,-0.034538991,0
09/19/2022,19538.90,21733.993,-0.10,0.06,0,0.006184728,0
09/20/2022,18872.40,21670.613,-0.13,0.06,0,-0.034111439,0
09/21/2022,18489.00,21604.423,-0.14,0.06,0,-0.020315381,0
09/22/2022,19404.00,21551.455,-0.10,0.06,0,0.049488885,0
09/23/2022,19293.50,21517.982,-0.10,0.06,0,-0.005694702,0
09/24/2022,18925.20,21479.257,-0.12,0.06,0,-0.019089331,0
09/25/2022,18803.20,21410.005,-0.12,0.06,0,-0.006446431,0
09/26/2022,19225.70,21332.933,-0.10,0.06,0,0.02246958,0
09/27/2022,19081.00,21254.712,-0.10,0.06,0,-0.007526384,0
09/28/2022,19411.00,21184.325,-0.08,0.06,0,0.017294691,0
09/29/2022,19593.00,21122.485,-0.07,0.06,0,0.009376127,0
09/30/2022,19423.00,21058.348,-0.08,0.06,0,-0.008676568,0
1/10/2022,19311.90,20997.07,-0.08,0.06,0,-0.005720023,0
2/10/2022,19052.20,20934.26,-0.09,0.06,0,-0.013447667,0
3/10/2022,19628.30,20884.53,-0.06,0.06,0,0.030237978,0
4/10/2022,20340.20,20835.063,-0.02,0.06,0,0.03626906,0
5/10/2022,20157.50,20788.618,-0.03,0.06,0,-0.008982213,0
6/10/2022,19956.70,20734.975,-0.04,0.06,0,-0.009961553,0
7/10/2022,19531.30,20663.558,-0.05,0.06,0,-0.021316149,0
8/10/2022,19415.00,20601.363,-0.06,0.06,0,-0.005954545,0
9/10/2022,19441.00,20525.998,-0.05,0.06,0,0.001339171,0
10/10/2022,19134.60,20445.987,-0.06,0.06,0,-0.015760506,0
11/10/2022,19059.10,20356.993,-0.06,0.06,0,-0.003945732,0
12/10/2022,19154.80,20268.865,-0.05,0.06,0,0.005021223,0
10/13/2022,19379.80,20186.815,-0.04,0.06,0,0.011746403,0
10/14/2022,19181.80,20104.817,-0.05,0.06,0,-0.010216824,0
10/15/2022,19068.70,20025.015,-0.05,0.06,0,-0.005896214,0
10/16/2022,19261.90,19957.08,-0.03,0.06,0,0.010131787,0
10/17/2022,19548.20,19896.157,-0.02,0.06,0,0.014863539,0
10/18/2022,19328.20,19871.105,-0.03,0.06,0,-0.011254233,0
10/19/2022,19123.90,19837.522,-0.04,0.06,0,-0.010570048,0
10/20/2022,19042.90,19796.283,-0.04,0.06,0,-0.004235538,0
10/21/2022,19162.60,19758.722,-0.03,0.06,0,0.006285807,0
10/22/2022,19204.80,19720.182,-0.03,0.06,0,0.002202206,0
10/23/2022,19571.20,19690.282,-0.01,0.06,0,0.019078564,0
10/24/2022,19331.50,19653.05,-0.02,0.06,0,-0.012247588,0
10/25/2022,20082.70,19650.263,0.02,0.06,0,0.038858857,0
10/26/2022,20769.50,19662.523,0.06,0.06,0,0.034198589,0
10/27/2022,20292.90,19674.902,0.03,0.06,0,-0.02294711,0
10/28/2022,20594.40,19679.878,0.05,0.06,0,0.014857413,0
10/29/2022,20809.80,19696.832,0.06,0.06,0,0.010459154,0
10/30/2022,20626.30,19706.538,0.05,0.06,0,-0.008817961,0
10/31/2022,20496.30,19712.708,0.04,0.06,0,-0.006302633,0
1/11/2022,20483.50,19721.555,0.04,0.06,0,-0.000624503,0
2/11/2022,20154.40,19726.938,0.02,0.06,0,-0.01606659,0
3/11/2022,20206.40,19730.38,0.02,0.06,0,0.002580082,0
4/11/2022,21145.90,19752.927,0.07,0.06,1,0.04649517,0
5/11/2022,21301.60,19794.847,0.08,0.06,1,0.007363129,0.007363
6/11/2022,20916.30,19822.093,0.06,0.06,0,-0.018087843,-0.01809
7/11/2022,20589.00,19843.287,0.04,0.06,0,-0.015648083,0
8/11/2022,18527.40,19795.99,-0.06,0.06,0,-0.100131138,0
9/11/2022,15886.90,19699.932,-0.19,0.06,0,-0.142518648,0
10/11/2022,17589.10,19629.168,-0.10,0.06,0,0.10714488,0
11/11/2022,17049.90,19540.078,-0.13,0.06,0,-0.030655349,0
12/11/2022,16795.20,19483.74,-0.14,0.06,0,-0.014938504,0
11/13/2022,16324.50,19418.773,-0.16,0.06,0,-0.028025865,0
11/14/2022,16613.70,19367.307,-0.14,0.06,0,0.017715703,0
11/15/2022,16895.10,19318.852,-0.13,0.06,0,0.016937828,0
11/16/2022,16540.50,19259.302,-0.14,0.06,0,-0.020988334,0
11/17/2022,16691.20,19213.842,-0.13,0.06,0,0.00911097,0
11/18/2022,16638.30,19165.498,-0.13,0.06,0,-0.003169335,0
11/19/2022,16699.20,19129.278,-0.13,0.06,0,0.00366023,0
11/20/2022,16286.70,19092.573,-0.15,0.06,0,-0.024701782,0
11/21/2022,15776.20,19032.11,-0.17,0.06,0,-0.031344594,0
11/22/2022,16212.90,18980.767,-0.15,0.06,0,0.027680937,0
11/23/2022,16623.90,18942.412,-0.12,0.06,0,0.025350184,0
11/24/2022,16601.20,18905.712,-0.12,0.06,0,-0.001365504,0
11/25/2022,16512.30,18860.488,-0.12,0.06,0,-0.005355035,0
11/26/2022,16456.50,18816.747,-0.13,0.06,0,-0.003379299,0
11/27/2022,16425.60,18766.99,-0.12,0.06,0,-0.001877678,0
11/28/2022,16211.70,18710.635,-0.13,0.06,0,-0.013022355,0
11/29/2022,16440.40,18660.925,-0.12,0.06,0,0.014107095,0
11/30/2022,17163.90,18625.125,-0.08,0.06,0,0.044007445,0
1/12/2022,16972.00,18590.455,-0.09,0.06,0,-0.011180443,0
2/12/2022,17093.60,18548.21,-0.08,0.06,0,0.007164742,0
3/12/2022,16884.50,18490.615,-0.09,0.06,0,-0.012232648,0
4/12/2022,17112.60,18439.867,-0.07,0.06,0,0.013509432,0
5/12/2022,16966.50,18390.03,-0.08,0.06,0,-0.008537569,0
6/12/2022,17089.30,18349.33,-0.07,0.06,0,0.007237792,0
7/12/2022,16835.20,18306.333,-0.08,0.06,0,-0.014868953,0
8/12/2022,17225.70,18269.412,-0.06,0.06,0,0.023195448,0
9/12/2022,17125.70,18235.93,-0.06,0.06,0,-0.005805279,0
10/12/2022,17127.20,18203.732,-0.06,0.06,0,8.75877E-05,0
11/12/2022,17093.30,18169.373,-0.06,0.06,0,-0.001979308,0
12/12/2022,17210.40,18133.217,-0.05,0.06,0,0.006850637,0
12/13/2022,17778.60,18109.83,-0.02,0.06,0,0.033014921,0
12/14/2022,17796.40,18088.625,-0.02,0.06,0,0.001001204,0
12/15/2022,17356.10,18056.862,-0.04,0.06,0,-0.024740959,0
12/16/2022,16629.60,18008.218,-0.08,0.06,0,-0.041858482,0
12/17/2022,16777.10,17965.7,-0.07,0.06,0,0.008869726,0
12/18/2022,16741.10,17925.987,-0.07,0.06,0,-0.002145782,0
12/19/2022,16441.30,17882.627,-0.08,0.06,0,-0.017908023,0
12/20/2022,16902.80,17844.963,-0.05,0.06,0,0.028069557,0
12/21/2022,16831.80,17805.413,-0.05,0.06,0,-0.004200487,0
12/22/2022,16820.60,17759.57,-0.05,0.06,0,-0.000665407,0
12/23/2022,16779.10,17717.03,-0.05,0.06,0,-0.002467213,0
12/24/2022,16837.20,17662.938,-0.05,0.06,0,0.003462641,0
12/25/2022,16831.80,17597.31,-0.04,0.06,0,-0.000320718,0
12/26/2022,16918.10,17541.063,-0.04,0.06,0,0.0051272,0
12/27/2022,16706.10,17476.258,-0.04,0.06,0,-0.012530958,0
12/28/2022,16546.20,17405.198,-0.05,0.06,0,-0.009571354,0
12/29/2022,16636.40,17338.7,-0.04,0.06,0,0.005451403,0
12/30/2022,16607.20,17273.882,-0.04,0.06,0,-0.001755187,0
12/31/2022,16537.40,17208.113,-0.04,0.06,0,-0.004202996,0
1/1/2023,16618.40,17149.18,-0.03,0.06,0,0.004897989,0
2/1/2023,16674.30,17090.312,-0.02,0.06,0,0.003363741,0
3/1/2023,16674.20,17015.783,-0.02,0.06,0,-5.99725E-06,0
4/1/2023,16852.10,16941.625,-0.01,0.06,0,0.010669178,0
5/1/2023,16829.80,16873.517,0.00,0.06,0,-0.001323277,0
6/1/2023,16950.90,16812.882,0.01,0.06,0,0.00719557,0
7/1/2023,16943.60,16786.485,0.01,0.06,0,-0.000430656,0
8/1/2023,17119.00,16807.02,0.02,0.06,0,0.010351991,0
9/1/2023,17180.10,16800.203,0.02,0.06,0,0.003569134,0
10/1/2023,17439.10,16806.69,0.04,0.06,0,0.015075582,0
11/1/2023,17942.30,16825.808,0.07,0.06,1,0.0288547,0
12/1/2023,18851.30,16867.922,0.12,0.06,1,0.050662401,0.050662
01/13/2023,19927.00,16923.143,0.18,0.06,1,0.057062378,0.057062
01/14/2023,20958.20,16990.862,0.23,0.06,1,0.051748883,0.051749
01/15/2023,20879.80,17063.183,0.22,0.06,1,-0.003740779,-0.00374
01/16/2023,21184.20,17138.067,0.24,0.06,1,0.014578684,0.014579
01/17/2023,21137.10,17213.047,0.23,0.06,1,-0.002223355,-0.00222
01/18/2023,20670.60,17279.237,0.20,0.06,1,-0.022070199,-0.02207
01/19/2023,21081.20,17359.145,0.21,0.06,1,0.019863961,0.019864
01/20/2023,22677.20,17474.162,0.30,0.06,1,0.075707265,0.075707
01/21/2023,22775.70,17583.542,0.30,0.06,1,0.00434357,0.004344
01/22/2023,22707.80,17684.94,0.28,0.06,1,-0.002981248,-0.00298
01/23/2023,22915.50,17790.178,0.29,0.06,1,0.009146637,0.009147
01/24/2023,22632.50,17892.182,0.26,0.06,1,-0.01234972,-0.01235
01/25/2023,23055.10,18002.158,0.28,0.06,1,0.018672263,0.018672
01/26/2023,23016.00,18111.998,0.27,0.06,1,-0.001695937,-0.0017
01/27/2023,23074.60,18226.38,0.27,0.06,1,0.002546055,0.002546
01/28/2023,23027.90,18336.172,0.26,0.06,1,-0.00202387,-0.00202
01/29/2023,23753.10,18445.992,0.29,0.06,1,0.031492233,0.031492
01/30/2023,22832.20,18543.662,0.23,0.06,1,-0.038769676,-0.03877
01/31/2023,23125.10,18644.187,0.24,0.06,1,0.012828374,0.012828
1/2/2023,23725.60,18758.205,0.26,0.06,1,0.025967455,0.025967
2/2/2023,23427.60,18863.455,0.24,0.06,1,-0.012560272,-0.01256
3/2/2023,23431.20,18971.2,0.24,0.06,1,0.000153665,0.000154
4/2/2023,23323.80,19075.108,0.22,0.06,1,-0.004583632,-0.00458
5/2/2023,22936.00,19176.788,0.20,0.06,1,-0.016626793,-0.01663
6/2/2023,22761.80,19269.057,0.18,0.06,1,-0.007595047,-0.0076
7/2/2023,23251.70,19371.157,0.20,0.06,1,0.021522902,0.021523
8/2/2023,22964.60,19468.447,0.18,0.06,1,-0.012347484,-0.01235
9/2/2023,21792.50,19546.767,0.11,0.06,1,-0.051039426,-0.05104
10/2/2023,21635.00,19620.51,0.10,0.06,1,-0.007227257,-0.00723
11/2/2023,21859.80,19688.53,0.11,0.06,1,0.010390571,0.010391
12/2/2023,21786.80,19755.037,0.10,0.06,1,-0.003339463,-0.00334
02/13/2023,21772.60,19828.645,0.10,0.06,1,-0.000651771,-0.00065
02/14/2023,22198.50,19921.46,0.11,0.06,1,0.019561283,0.019561
02/15/2023,24327.90,20047.307,0.21,0.06,1,0.0959254,0.095925
02/16/2023,23539.60,20160.615,0.17,0.06,1,-0.032403126,-0.0324
02/17/2023,24573.50,20296.152,0.21,0.06,1,0.043921732,0.043922
02/18/2023,24631.40,20424.962,0.21,0.06,1,0.002356197,0.002356
02/19/2023,24302.90,20549.48,0.18,0.06,1,-0.013336635,-0.01334
02/20/2023,24839.50,20683.128,0.20,0.06,1,0.02207967,0.02208
02/21/2023,24450.70,20810.988,0.17,0.06,1,-0.015652489,-0.01565
02/22/2023,24186.60,20933.478,0.16,0.06,1,-0.010801327,-0.0108
02/23/2023,23936.30,21051.887,0.14,0.06,1,-0.010348705,-0.01035
02/24/2023,23191.50,21156.443,0.10,0.06,1,-0.03111592,-0.03112
02/25/2023,23166.10,21264.11,0.09,0.06,1,-0.001095229,-0.0011
02/26/2023,23558.70,21380.985,0.10,0.06,1,0.016947177,0.016947
02/27/2023,23494.10,21495.28,0.09,0.06,1,-0.002742087,-0.00274
02/28/2023,23130.50,21604.002,0.07,0.06,1,-0.015476226,-0.01548
1/3/2023,23642.20,21722.415,0.09,0.06,1,0.022122306,0.022122
2/3/2023,23465.40,21836.532,0.07,0.06,1,-0.007478153,-0.00748
3/3/2023,22354.40,21931.2,0.02,0.06,0,-0.047346306,-0.04735
4/3/2023,22347.10,22025.748,0.01,0.06,0,-0.000326558,0
5/3/2023,22428.30,22118.685,0.01,0.06,0,0.003633581,0
6/3/2023,22410.00,22211.688,0.01,0.06,0,-0.000815933,0
7/3/2023,22197.80,22299.137,0.00,0.06,0,-0.009468987,0
8/3/2023,21710.80,22378.59,-0.03,0.06,0,-0.021939111,0
9/3/2023,20361.80,22432.637,-0.09,0.06,0,-0.062134974,0
10/3/2023,20156.70,22482.247,-0.10,0.06,0,-0.010072783,0
11/3/2023,20467.50,22532.72,-0.09,0.06,0,0.015419191,0
12/3/2023,21994.80,22600.262,-0.03,0.06,0,0.07462074,0
03/13/2023,24114.40,22687.98,0.06,0.06,1,0.096368232,0
03/14/2023,24699.70,22767.525,0.08,0.06,1,0.024271804,0.024272
03/15/2023,24282.70,22822.933,0.06,0.06,1,-0.016882796,-0.01688
03/16/2023,25004.10,22891.672,0.09,0.06,1,0.029708393,0.029708
03/17/2023,27391.80,22995.132,0.19,0.06,1,0.095492339,0.095492
03/18/2023,26914.50,23091.422,0.17,0.06,1,-0.017424923,-0.01742
03/19/2023,27958.70,23212.89,0.20,0.06,1,0.038796931,0.038797
03/20/2023,27720.50,23323.545,0.19,0.06,1,-0.008519709,-0.00852
03/21/2023,28114.00,23414.158,0.20,0.06,1,0.014195271,0.014195
03/22/2023,27261.70,23488.925,0.16,0.06,1,-0.030315857,-0.03032
03/23/2023,28310.70,23582.307,0.20,0.06,1,0.038478892,0.038479
03/24/2023,27462.20,23658.085,0.16,0.06,1,-0.029971,-0.02997
03/25/2023,27475.60,23738.803,0.16,0.06,1,0.000487943,0.000488
03/26/2023,27973.50,23820.777,0.17,0.06,1,0.018121533,0.018122
03/27/2023,27129.80,23889.34,0.14,0.06,1,-0.030160688,-0.03016
03/28/2023,27262.20,23959.133,0.14,0.06,1,0.004880242,0.00488
03/29/2023,28350.40,24047.842,0.18,0.06,1,0.039916074,0.039916
03/30/2023,28029.50,24119.115,0.16,0.06,1,-0.011319064,-0.01132
03/31/2023,28473.70,24213.14,0.18,0.06,1,0.015847589,0.015848
1/4/2023,28456.10,24301.99,0.17,0.06,1,-0.000618114,-0.00062
2/4/2023,28198.30,24376.535,0.16,0.06,1,-0.009059569,-0.00906
3/4/2023,27802.10,24449.443,0.14,0.06,1,-0.014050492,-0.01405
4/4/2023,28164.40,24528.33,0.15,0.06,1,0.01303139,0.013031
5/4/2023,28173.50,24609.158,0.14,0.06,1,0.000323103,0.000323
6/4/2023,28036.70,24694.17,0.14,0.06,1,-0.004855627,-0.00486
7/4/2023,27910.40,24779.98,0.13,0.06,1,-0.00450481,-0.0045
8/4/2023,27941.20,24858.138,0.12,0.06,1,0.001103531,0.001104
9/4/2023,28326.60,24947.505,0.14,0.06,1,0.013793252,0.013793
10/4/2023,29641.00,25078.313,0.18,0.06,1,0.046401615,0.046402
11/4/2023,30209.60,25221.223,0.20,0.06,1,0.019182889,0.019183
12/4/2023,29886.40,25355,0.18,0.06,1,-0.010698586,-0.0107
04/13/2023,30387.40,25498.343,0.19,0.06,1,0.016763478,0.016763
04/14/2023,30472.50,25643.342,0.19,0.06,1,0.002800503,0.002801
04/15/2023,30299.60,25778.36,0.18,0.06,1,-0.005673968,-0.00567
04/16/2023,30310.30,25878.067,0.17,0.06,1,0.00035314,0.000353
04/17/2023,29434.90,25976.322,0.13,0.06,1,-0.028881271,-0.02888
04/18/2023,30382.20,26073.133,0.17,0.06,1,0.032182885,0.032183
04/19/2023,28813.70,26142.838,0.10,0.06,1,-0.051625623,-0.05163
04/20/2023,28240.50,26208.465,0.08,0.06,1,-0.019893315,-0.01989
04/21/2023,27264.80,26248.887,0.04,0.06,0,-0.034549672,-0.03455
04/22/2023,27813.90,26304.94,0.06,0.06,0,0.020139521,0
04/23/2023,27591.40,26361.687,0.05,0.06,0,-0.007999597,0
04/24/2023,27509.30,26421.237,0.04,0.06,0,-0.002975565,0
04/25/2023,28298.80,26506.358,0.07,0.06,1,0.028699385,0
04/26/2023,28424.60,26594,0.07,0.06,1,0.004445418,0.004445
04/27/2023,29475.90,26692.62,0.10,0.06,1,0.036985569,0.036986
04/28/2023,29321.80,26789.748,0.09,0.06,1,-0.005228,-0.00523
04/29/2023,29234.10,26891.475,0.09,0.06,1,-0.002990949,-0.00299
04/30/2023,29252.10,26984.973,0.08,0.06,1,0.000615719,0.000616
1/5/2023,28077.60,27061.843,0.04,0.06,0,-0.040150964,-0.04015
2/5/2023,28669.10,27167.088,0.06,0.06,0,0.021066615,0
3/5/2023,29023.60,27278.363,0.06,0.06,1,0.012365229,0
4/5/2023,28842.10,27385.26,0.05,0.06,0,-0.006253532,-0.00625
5/5/2023,29513.20,27503.647,0.07,0.06,1,0.02326807,0
6/5/2023,28857.10,27614.635,0.04,0.06,0,-0.022230731,-0.02223
7/5/2023,28424.80,27726.535,0.03,0.06,0,-0.014980715,0
8/5/2023,27670.50,27848.347,-0.01,0.06,0,-0.026536686,0
9/5/2023,27634.90,27972.983,-0.01,0.06,0,-0.001286569,0
10/5/2023,27603.30,28091.913,-0.02,0.06,0,-0.001143482,0
11/5/2023,26983.50,28175.058,-0.04,0.06,0,-0.022453837,0
12/5/2023,26799.20,28219.805,-0.05,0.06,0,-0.0068301,0
05/13/2023,26777.50,28254.435,-0.05,0.06,0,-0.000809726,0
05/14/2023,26920.00,28298.39,-0.05,0.06,0,0.005321632,0
05/15/2023,27183.90,28334.72,-0.04,0.06,0,0.00980312,0
05/16/2023,27035.30,28328.778,-0.05,0.06,0,-0.005466471,0
05/17/2023,27403.10,28336.922,-0.03,0.06,0,0.013604436,0
05/18/2023,26828.00,28318.077,-0.05,0.06,0,-0.020986677,0
05/19/2023,26882.90,28304.117,-0.05,0.06,0,0.002046369,0
05/20/2023,27116.20,28287.487,-0.04,0.06,0,0.008678379,0
05/21/2023,26749.90,28278.957,-0.05,0.06,0,-0.01350853,0
05/22/2023,26847.30,28254.567,-0.05,0.06,0,0.003641135,0
05/23/2023,27220.70,28250.542,-0.04,0.06,0,0.013908289,0
05/24/2023,26328.40,28231.422,-0.07,0.06,0,-0.0327802,0
05/25/2023,26475.80,28206.46,-0.06,0.06,0,0.005598517,0
05/26/2023,26711.50,28199.488,-0.05,0.06,0,0.008902469,0
05/27/2023,26857.50,28192.743,-0.05,0.06,0,0.005465811,0
05/28/2023,28071.20,28188.09,0.00,0.06,0,0.045190357,0
05/29/2023,27739.40,28183.255,-0.02,0.06,0,-0.011819944,0
05/30/2023,27698.20,28170.33,-0.02,0.06,0,-0.001485252,0
05/31/2023,27216.10,28149.663,-0.03,0.06,0,-0.017405463,0
1/6/2023,26819.00,28126.675,-0.05,0.06,0,-0.014590628,0
2/6/2023,27244.70,28117.385,-0.03,0.06,0,0.015873075,0
3/6/2023,27072.00,28099.178,-0.04,0.06,0,-0.006338848,0
4/6/2023,27122.30,28081.658,-0.03,0.06,0,0.001858008,0
5/6/2023,25747.40,28043.503,-0.08,0.06,0,-0.050692604,0
6/6/2023,27230.20,28032.167,-0.03,0.06,0,0.057590281,0
7/6/2023,26342.50,28005.522,-0.06,0.06,0,-0.032599834,0
8/6/2023,26501.10,27975.097,-0.05,0.06,0,0.006020689,0
9/6/2023,26479.30,27922.402,-0.05,0.06,0,-0.000822607,0
10/6/2023,25844.00,27849.642,-0.07,0.06,0,-0.023992326,0
11/6/2023,25928.40,27783.675,-0.07,0.06,0,0.003265748,0
12/6/2023,25906.80,27708.998,-0.07,0.06,0,-0.000833063,0
06/13/2023,25929.40,27633.28,-0.06,0.06,0,0.000872358,0
06/14/2023,25129.50,27547.112,-0.09,0.06,0,-0.030849152,0
06/15/2023,25591.30,27468.462,-0.07,0.06,0,0.018376808,0
06/16/2023,26341.30,27416.902,-0.04,0.06,0,0.029306835,0
06/17/2023,26515.00,27352.448,-0.03,0.06,0,0.006594208,0
06/18/2023,26339.70,27311.215,-0.04,0.06,0,-0.006611352,0
06/19/2023,26845.90,27287.972,-0.02,0.06,0,0.019218138,0
06/20/2023,28307.70,27305.353,0.04,0.06,0,0.054451518,0
06/21/2023,29996.90,27341.737,0.10,0.06,1,0.05967281,0
06/22/2023,29890.50,27380.055,0.09,0.06,1,-0.003547033,-0.00355
06/23/2023,30679.40,27432.89,0.12,0.06,1,0.026393001,0.026393
06/24/2023,30533.60,27470.137,0.11,0.06,1,-0.004752375,-0.00475
06/25/2023,30465.30,27504.148,0.11,0.06,1,-0.00223688,-0.00224
06/26/2023,30267.00,27517.333,0.10,0.06,1,-0.006509045,-0.00651
06/27/2023,30689.10,27540.122,0.11,0.06,1,0.013945882,0.013946
06/28/2023,30078.60,27554.197,0.09,0.06,1,-0.019893056,-0.01989
06/29/2023,30445.70,27574.09,0.10,0.06,1,0.01220469,0.012205
06/30/2023,30472.90,27614.012,0.10,0.06,1,0.000893394,0.000893
1/7/2023,30586.80,27645.973,0.11,0.06,1,0.003737747,0.003738
2/7/2023,30617.70,27672.542,0.11,0.06,1,0.00101024,0.00101
3/7/2023,31151.30,27711.028,0.12,0.06,1,0.017427828,0.017428
